DATA;DOCUMENTO;CONTADEB;CONTACRED;VALOR;HP;HISTORICO;FILDEB;FILCRED;EVENTO;CONT;USER;INTEG_TO;XREF
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;2734,62;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - QUALIDADE;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;3217,20;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - MANUTENÇÃO;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;6756,12;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - LOGÍSTICA;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;1286,88;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - GER. PRODUÇÃO;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;1126,02;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - FERRAMENTARIA;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;482,58;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - ALMOXARIFADO;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;317,22;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - QUALIDADE;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;373,20;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - MANUTENÇÃO;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;783,72;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - LOGÍSTICA;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;130,62;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - GER. PRODUÇÃO;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;130,62;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - FERRAMENTARIA;1;1;;;;;
31/07/2013;;3.1.02.01.0009;2.1.03.05.0003;55,98;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - ALMOXARIFADO;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;321,72;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - SEG. TRABALHO.;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;643,44;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - RH.;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;321,72;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - LABORATÓRIO;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;482,58;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - TI;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;1126,02;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - ENGENHARIA;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;804,30;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - DESENVOLVIMENTO;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;321,72;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - DIRETORIA;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;482,58;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - DEP. PESSOAL;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;1447,74;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - CONTROLADORIA;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;482,58;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - COMPRAS;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;482,58;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - COMERCIAL;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;643,44;;PROV. INSS S/ 1% FATURAMENTO REF. AO MÊS - ADM;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;37,32;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - SEG. TRABALHO.;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;74,64;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - RH.;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;37,32;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - LABORATÓRIO;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;55,98;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - TI;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;130,62;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - ENGENHARIA;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;93,30;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - DESENVOLVIMENTO;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;37,32;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - DIRETORIA;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;55,98;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - DEP. PESSOAL;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;167,94;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - CONTROLADORIA;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;55,98;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - COMPRAS;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;55,98;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - COMERCIAL;1;1;;;;;
31/07/2013;;3.2.01.01.0014;2.1.03.05.0003;74,64;;PROV. INSS S/ 20% FOLHA REF. AO MÊS - ADM;1;1;;;;;
