Est	Item	Tipo	
251	00240052	7	
501	00240052	7	
102	00240053	7	
152	00240053	7	
251	00240053	7	
501	00240053	7	
102	00240054	7	
152	00240054	7	
251	00240054	7	
501	00240054	7	
102	00240055	7	
152	00240055	7	
251	00240055	7	
501	00240055	7	
102	00240056	7	
152	00240056	7	
251	00240056	7	
501	00240056	7	
102	00240057	7	
152	00240057	7	
251	00240057	7	
501	00240057	7	
102	00240058	7	
152	00240058	7	
251	00240058	7	
501	00240058	7	
102	00240059	7	
152	00240059	7	
251	00240059	7	
501	00240059	7	
102	00240060	7	
152	00240060	7	
251	00240060	7	
501	00240060	7	
102	00240061	7	
152	00240061	7	
251	00240061	7	
501	00240061	7	
102	00240063	7	
152	00240063	7	
251	00240063	7	
501	00240063	7	
102	00240064	7	
152	00240064	7	
251	00240064	7	
501	00240064	7	
102	00240065	7	
152	00240065	7	
251	00240065	7	
501	00240065	7	
102	00240066	7	
152	00240066	7	
251	00240066	7	
501	00240066	7	
102	00240067	7	
152	00240067	7	
251	00240067	7	
501	00240067	7	
102	00240068	7	
152	00240068	7	
251	00240068	7	
501	00240068	7	
102	00240069	7	
152	00240069	7	
251	00240069	7	
501	00240069	7	
102	00240070	7	
152	00240070	7	
251	00240070	7	
501	00240070	7	
102	00240071	7	
152	00240071	7	
251	00240071	7	
501	00240071	7	
102	00240072	7	
152	00240072	7	
251	00240072	7	
501	00240072	7	
102	00240073	7	
152	00240073	7	
251	00240073	7	
501	00240073	7	
102	00240074	7	
152	00240074	7	
251	00240074	7	
501	00240074	7	
102	00240075	7	
152	00240075	7	
251	00240075	7	
501	00240075	7	
102	00240076	7	
152	00240076	7	
251	00240076	7	
501	00240076	7	
102	00240077	7	
152	00240077	7	
251	00240077	7	
501	00240077	7	
102	00240078	7	
152	00240078	7	
251	00240078	7	
501	00240078	7	
102	00240079	7	
152	00240079	7	
251	00240079	7	
501	00240079	7	
102	00240080	7	
152	00240080	7	
251	00240080	7	
501	00240080	7	
102	00240081	7	
152	00240081	7	
251	00240081	7	
501	00240081	7	
102	00240082	7	
152	00240082	7	
251	00240082	7	
501	00240082	7	
102	00240083	7	
152	00240083	7	
251	00240083	7	
501	00240083	7	
102	00240084	7	
152	00240084	7	
251	00240084	7	
501	00240084	7	
102	00240085	7	
152	00240085	7	
251	00240085	7	
501	00240085	7	
102	00240086	7	
152	00240086	7	
251	00240086	7	
501	00240086	7	
102	00240087	7	
152	00240087	7	
251	00240087	7	
501	00240087	7	
102	00240088	7	
152	00240088	7	
251	00240088	7	
501	00240088	7	
102	00240089	7	
152	00240089	7	
251	00240089	7	
501	00240089	7	
102	00240090	7	
152	00240090	7	
251	00240090	7	
501	00240090	7	
102	00240091	7	
152	00240091	7	
251	00240091	7	
501	00240091	7	
102	00240092	7	
152	00240092	7	
251	00240092	7	
501	00240092	7	
102	00240093	7	
152	00240093	7	
251	00240093	7	
501	00240093	7	
102	00240094	7	
152	00240094	7	
251	00240094	7	
501	00240094	7	
102	00240095	7	
152	00240095	7	
251	00240095	7	
501	00240095	7	
102	00240096	7	
152	00240096	7	
251	00240096	7	
501	00240096	7	
102	00240097	7	
152	00240097	7	
251	00240097	7	
501	00240097	7	
102	00240098	7	
152	00240098	7	
251	00240098	7	
501	00240098	7	
102	00240099	7	
152	00240099	7	
251	00240099	7	
501	00240099	7	
102	00240100	7	
152	00240100	7	
251	00240100	7	
501	00240100	7	
102	00240101	7	
152	00240101	7	
251	00240101	7	
501	00240101	7	
102	00240102	7	
152	00240102	7	
251	00240102	7	
501	00240102	7	
102	00240103	7	
152	00240103	7	
251	00240103	7	
501	00240103	7	
102	00240104	7	
152	00240104	7	
251	00240104	7	
501	00240104	7	
102	00240105	7	
152	00240105	7	
251	00240105	7	
501	00240105	7	
102	00240106	7	
152	00240106	7	
251	00240106	7	
501	00240106	7	
102	00240107	7	
152	00240107	7	
251	00240107	7	
501	00240107	7	
102	00240108	7	
152	00240108	7	
251	00240108	7	
501	00240108	7	
102	00240109	7	
152	00240109	7	
251	00240109	7	
501	00240109	7	
102	00240110	7	
152	00240110	7	
251	00240110	7	
501	00240110	7	
102	00240111	7	
152	00240111	7	
251	00240111	7	
501	00240111	7	
102	00240112	7	
152	00240112	7	
251	00240112	7	
501	00240112	7	
102	00240113	7	
152	00240113	7	
251	00240113	7	
501	00240113	7	
102	00240114	7	
152	00240114	7	
251	00240114	7	
501	00240114	7	
102	00240115	7	
152	00240115	7	
251	00240115	7	
501	00240115	7	
102	00240116	7	
152	00240116	7	
251	00240116	7	
501	00240116	7	
102	00240117	7	
152	00240117	7	
251	00240117	7	
501	00240117	7	
102	00240118	7	
152	00240118	7	
251	00240118	7	
501	00240118	7	
102	00240119	7	
152	00240119	7	
251	00240119	7	
501	00240119	7	
102	00240120	7	
152	00240120	7	
251	00240120	7	
501	00240120	7	
102	00240121	7	
152	00240121	7	
251	00240121	7	
501	00240121	7	
102	00240122	7	
152	00240122	7	
251	00240122	7	
501	00240122	7	
102	00240123	7	
152	00240123	7	
251	00240123	7	
501	00240123	7	
102	00240124	7	
152	00240124	7	
251	00240124	7	
501	00240124	7	
102	00240125	7	
152	00240125	7	
251	00240125	7	
501	00240125	7	
102	00240126	7	
152	00240126	7	
251	00240126	7	
501	00240126	7	
102	00240127	7	
152	00240127	7	
251	00240127	7	
501	00240127	7	
102	00240128	7	
152	00240128	7	
251	00240128	7	
501	00240128	7	
102	00240129	7	
152	00240129	7	
251	00240129	7	
501	00240129	7	
102	00240130	7	
152	00240130	7	
251	00240130	7	
501	00240130	7	
102	00240131	7	
152	00240131	7	
251	00240131	7	
501	00240131	7	
102	00240132	7	
152	00240132	7	
251	00240132	7	
501	00240132	7	
102	00240133	7	
152	00240133	7	
251	00240133	7	
501	00240133	7	
102	00240134	7	
152	00240134	7	
251	00240134	7	
501	00240134	7	
102	00240135	7	
152	00240135	7	
251	00240135	7	
501	00240135	7	
102	00240136	7	
152	00240136	7	
251	00240136	7	
501	00240136	7	
102	00240137	7	
152	00240137	7	
251	00240137	7	
501	00240137	7	
102	00240138	7	
152	00240138	7	
251	00240138	7	
501	00240138	7	
102	00240139	7	
152	00240139	7	
251	00240139	7	
501	00240139	7	
102	00240140	7	
152	00240140	7	
251	00240140	7	
501	00240140	7	
102	00240141	7	
152	00240141	7	
251	00240141	7	
501	00240141	7	
102	00240142	7	
152	00240142	7	
251	00240142	7	
501	00240142	7	
102	00240143	7	
152	00240143	7	
251	00240143	7	
501	00240143	7	
102	00240144	7	
152	00240144	7	
251	00240144	7	
501	00240144	7	
102	00240145	7	
152	00240145	7	
251	00240145	7	
501	00240145	7	
102	00240146	7	
152	00240146	7	
251	00240146	7	
501	00240146	7	
102	00240147	7	
152	00240147	7	
251	00240147	7	
501	00240147	7	
102	00240148	7	
152	00240148	7	
251	00240148	7	
501	00240148	7	
102	00240149	7	
152	00240149	7	
251	00240149	7	
501	00240149	7	
102	00240150	7	
152	00240150	7	
251	00240150	7	
501	00240150	7	
102	00240151	7	
152	00240151	7	
251	00240151	7	
501	00240151	7	
102	00240152	7	
152	00240152	7	
251	00240152	7	
501	00240152	7	
102	00240153	7	
152	00240153	7	
251	00240153	7	
501	00240153	7	
102	00240154	7	
152	00240154	7	
251	00240154	7	
501	00240154	7	
102	00240155	7	
152	00240155	7	
251	00240155	7	
501	00240155	7	
102	00240156	7	
152	00240156	7	
251	00240156	7	
501	00240156	7	
102	00240157	7	
152	00240157	7	
251	00240157	7	
501	00240157	7	
102	00240158	7	
152	00240158	7	
251	00240158	7	
501	00240158	7	
102	00240159	7	
152	00240159	7	
251	00240159	7	
501	00240159	7	
102	00240160	7	
152	00240160	7	
251	00240160	7	
501	00240160	7	
102	00240161	7	
152	00240161	7	
251	00240161	7	
501	00240161	7	
102	00240162	7	
152	00240162	7	
251	00240162	7	
501	00240162	7	
102	00240163	7	
152	00240163	7	
251	00240163	7	
501	00240163	7	
102	00240164	7	
152	00240164	7	
251	00240164	7	
501	00240164	7	
102	00240165	7	
152	00240165	7	
251	00240165	7	
501	00240165	7	
102	00240166	7	
152	00240166	7	
251	00240166	7	
501	00240166	7	
102	00240167	7	
152	00240167	7	
251	00240167	7	
501	00240167	7	
102	00240168	7	
152	00240168	7	
251	00240168	7	
501	00240168	7	
102	00240169	7	
152	00240169	7	
251	00240169	7	
501	00240169	7	
102	00240170	7	
152	00240170	7	
251	00240170	7	
501	00240170	7	
102	00240171	7	
152	00240171	7	
251	00240171	7	
501	00240171	7	
102	00240172	7	
152	00240172	7	
251	00240172	7	
501	00240172	7	
102	00240173	7	
152	00240173	7	
251	00240173	7	
501	00240173	7	
102	00240174	7	
152	00240174	7	
251	00240174	7	
501	00240174	7	
102	00240175	7	
152	00240175	7	
251	00240175	7	
501	00240175	7	
102	00240176	7	
152	00240176	7	
251	00240176	7	
501	00240176	7	
102	00240177	7	
152	00240177	7	
251	00240177	7	
501	00240177	7	
102	00240178	7	
152	00240178	7	
251	00240178	7	
501	00240178	7	
102	00240179	7	
152	00240179	7	
251	00240179	7	
501	00240179	7	
102	00240180	7	
152	00240180	7	
251	00240180	7	
501	00240180	7	
102	00240181	7	
152	00240181	7	
251	00240181	7	
501	00240181	7	
102	00240182	7	
152	00240182	7	
251	00240182	7	
501	00240182	7	
102	00240183	7	
152	00240183	7	
251	00240183	7	
501	00240183	7	
102	00240184	7	
152	00240184	7	
251	00240184	7	
501	00240184	7	
102	00240185	7	
152	00240185	7	
251	00240185	7	
501	00240185	7	
102	00240186	7	
152	00240186	7	
251	00240186	7	
501	00240186	7	
102	00240187	7	
152	00240187	7	
251	00240187	7	
501	00240187	7	
102	00240188	7	
152	00240188	7	
251	00240188	7	
501	00240188	7	
102	00240189	7	
152	00240189	7	
251	00240189	7	
501	00240189	7	
102	00240190	7	
152	00240190	7	
251	00240190	7	
501	00240190	7	
102	00240191	7	
152	00240191	7	
251	00240191	7	
501	00240191	7	
102	00240192	7	
152	00240192	7	
251	00240192	7	
501	00240192	7	
102	00240193	7	
152	00240193	7	
251	00240193	7	
501	00240193	7	
102	00240194	7	
152	00240194	7	
251	00240194	7	
501	00240194	7	
152	00510001	1	
251	00510001	1	
152	00510002	1	
251	00510002	1	
152	00510003	1	
251	00510003	1	
152	00510004	1	
251	00510004	1	
152	00510005	1	
251	00510005	1	
152	00510006	1	
251	00510006	1	
152	00510007	1	
251	00510007	1	
152	00510008	1	
251	00510008	1	
152	00510009	1	
251	00510009	1	
152	00510010	1	
251	00510010	1	
152	00510018	1	
251	00510018	1	
152	00510028	1	
251	00510028	1	
152	00510029	1	
251	00510029	1	
152	00510030	1	
251	00510030	1	
152	00510031	1	
251	00510031	1	
152	00510032	1	
251	00510032	1	
152	00510041	1	
251	00510041	1	
152	00510042	1	
251	00510042	1	
152	00510043	1	
251	00510043	1	
152	00510044	1	
251	00510044	1	
152	00510045	1	
251	00510045	1	
152	00510055	1	
251	00510055	1	
152	00510056	1	
251	00510056	1	
152	00510057	1	
251	00510057	1	
152	00510058	1	
251	00510058	1	
152	00510059	1	
251	00510059	1	
152	00510069	1	
251	00510069	1	
152	00510079	1	
251	00510079	1	
152	00510080	1	
251	00510080	1	
152	00510110	1	
251	00510110	1	
152	00510201	1	
251	00510201	1	
152	00510202	1	
251	00510202	1	
152	00510203	1	
251	00510203	1	
152	00510204	1	
251	00510204	1	
152	00520001	6	
251	00520001	6	
501	00520001	6	
152	00520002	6	
251	00520002	6	
501	00520002	6	
152	00530001	6	
251	00530001	6	
501	00530001	6	
152	00530002	6	
251	00530002	6	
501	00530002	6	
152	00530003	6	
251	00530003	6	
501	00530003	6	
152	00530004	6	
251	00530004	6	
501	00530004	6	
152	00530005	6	
251	00530005	6	
501	00530005	6	
152	00530006	6	
251	00530006	6	
501	00530006	6	
152	00530007	6	
251	00530007	6	
501	00530007	6	
152	00530008	6	
251	00530008	6	
501	00530008	6	
152	00530009	6	
251	00530009	6	
501	00530009	6	
152	00530010	6	
251	00530010	6	
501	00530010	6	
152	00530011	6	
251	00530011	6	
501	00530011	6	
152	00530012	6	
251	00530012	6	
501	00530012	6	
152	00530019	6	
251	00530019	6	
501	00530019	6	
152	00530020	6	
251	00530020	6	
501	00530020	6	
152	00530030	6	
251	00530030	6	
501	00530030	6	
152	00530031	6	
251	00530031	6	
501	00530031	6	
152	00530032	6	
251	00530032	6	
501	00530032	6	
152	00530033	6	
251	00530033	6	
501	00530033	6	
251	00530034	6	
152	00530043	6	
251	00530043	6	
501	00530043	6	
152	00530044	6	
251	00530044	6	
501	00530044	6	
152	00530045	6	
251	00530045	6	
501	00530045	6	
152	00530046	6	
251	00530046	6	
501	00530046	6	
152	00530047	6	
251	00530047	6	
501	00530047	6	
152	00530057	6	
251	00530057	6	
501	00530057	6	
152	00530058	6	
251	00530058	6	
501	00530058	6	
152	00530059	6	
251	00530059	6	
501	00530059	6	
152	00530060	6	
251	00530060	6	
501	00530060	6	
152	00530061	6	
251	00530061	6	
501	00530061	6	
152	00530071	6	
251	00530071	6	
501	00530071	6	
152	00530072	6	
251	00530072	6	
501	00530072	6	
152	00530073	6	
251	00530073	6	
501	00530073	6	
152	00530074	6	
251	00530074	6	
501	00530074	6	
152	00530075	6	
251	00530075	6	
501	00530075	6	
152	00530085	6	
251	00530085	6	
501	00530085	6	
152	00530086	6	
251	00530086	6	
501	00530086	6	
152	00530095	6	
251	00530095	6	
501	00530095	6	
152	00530096	6	
251	00530096	6	
501	00530096	6	
152	00530097	6	
251	00530097	6	
501	00530097	6	
152	00530098	6	
251	00530098	6	
501	00530098	6	
152	00530099	6	
251	00530099	6	
501	00530099	6	
152	00530151	6	
251	00530151	6	
501	00530151	6	
152	00530152	6	
251	00530152	6	
501	00530152	6	
152	00530153	6	
251	00530153	6	
501	00530153	6	
152	00530154	6	
251	00530154	6	
501	00530154	6	
152	00530155	6	
251	00530155	6	
501	00530155	6	
152	00530201	6	
251	00530201	6	
501	00530201	6	
152	00530202	6	
251	00530202	6	
501	00530202	6	
152	00530203	6	
251	00530203	6	
501	00530203	6	
152	00530204	6	
251	00530204	6	
501	00530204	6	
152	00530205	6	
251	00530205	6	
501	00530205	6	
152	00540001	6	
251	00540001	6	
501	00540001	6	
152	00540002	6	
251	00540002	6	
501	00540002	6	
152	00540003	6	
251	00540003	6	
501	00540003	6	
152	00540004	6	
251	00540004	6	
501	00540004	6	
152	00540005	6	
251	00540005	6	
501	00540005	6	
152	00540006	6	
251	00540006	6	
501	00540006	6	
152	00540007	6	
251	00540007	6	
501	00540007	6	
152	00540008	6	
251	00540008	6	
501	00540008	6	
152	00540009	6	
251	00540009	6	
501	00540009	6	
152	00540010	6	
251	00540010	6	
501	00540010	6	
152	00540011	6	
251	00540011	6	
501	00540011	6	
152	00540018	6	
251	00540018	6	
501	00540018	6	
152	00540019	6	
251	00540019	6	
501	00540019	6	
152	00540029	6	
251	00540029	6	
501	00540029	6	
152	00540030	6	
251	00540030	6	
501	00540030	6	
152	00540031	6	
251	00540031	6	
501	00540031	6	
152	00540032	6	
251	00540032	6	
501	00540032	6	
152	00540033	6	
251	00540033	6	
501	00540033	6	
152	00540043	6	
251	00540043	6	
501	00540043	6	
152	00540044	6	
251	00540044	6	
501	00540044	6	
152	00540045	6	
251	00540045	6	
501	00540045	6	
152	00540046	6	
251	00540046	6	
501	00540046	6	
152	00540047	6	
251	00540047	6	
501	00540047	6	
152	00540048	6	
251	00540048	6	
501	00540048	6	
152	00540057	6	
251	00540057	6	
501	00540057	6	
152	00540058	6	
251	00540058	6	
501	00540058	6	
152	00540059	6	
251	00540059	6	
501	00540059	6	
152	00540067	6	
251	00540067	6	
501	00540067	6	
152	00540068	6	
251	00540068	6	
501	00540068	6	
152	00540069	6	
251	00540069	6	
501	00540069	6	
152	00540070	6	
251	00540070	6	
501	00540070	6	
152	00540071	6	
251	00540071	6	
501	00540071	6	
152	00540081	6	
251	00540081	6	
501	00540081	6	
152	00540082	6	
251	00540082	6	
501	00540082	6	
152	00540083	6	
251	00540083	6	
501	00540083	6	
152	00540084	6	
251	00540084	6	
501	00540084	6	
152	00540085	6	
251	00540085	6	
501	00540085	6	
152	00540095	6	
251	00540095	6	
501	00540095	6	
152	00540096	6	
251	00540096	6	
501	00540096	6	
152	00540097	6	
251	00540097	6	
501	00540097	6	
152	00540098	6	
251	00540098	6	
501	00540098	6	
152	00540099	6	
251	00540099	6	
501	00540099	6	
152	00540109	6	
251	00540109	6	
501	00540109	6	
152	00540110	6	
251	00540110	6	
501	00540110	6	
152	00540111	6	
251	00540111	6	
501	00540111	6	
152	00540112	6	
251	00540112	6	
501	00540112	6	
152	00540113	6	
251	00540113	6	
501	00540113	6	
152	00540123	6	
251	00540123	6	
501	00540123	6	
152	00540124	6	
251	00540124	6	
501	00540124	6	
152	00540125	6	
251	00540125	6	
501	00540125	6	
152	00540126	6	
251	00540126	6	
501	00540126	6	
152	00540127	6	
251	00540127	6	
501	00540127	6	
152	00540140	6	
251	00540140	6	
501	00540140	6	
152	00560001	6	
251	00560001	6	
501	00560001	6	
152	00560002	6	
251	00560002	6	
501	00560002	6	
152	00560003	6	
251	00560003	6	
501	00560003	6	
152	00560004	6	
251	00560004	6	
501	00560004	6	
152	00560005	6	
251	00560005	6	
501	00560005	6	
152	00560006	6	
251	00560006	6	
501	00560006	6	
152	00560007	6	
251	00560007	6	
501	00560007	6	
152	00560008	6	
251	00560008	6	
501	00560008	6	
152	00560009	6	
251	00560009	6	
501	00560009	6	
152	00560010	6	
251	00560010	6	
501	00560010	6	
152	00560011	6	
251	00560011	6	
501	00560011	6	
152	00560012	6	
251	00560012	6	
501	00560012	6	
152	00560029	6	
251	00560029	6	
501	00560029	6	
152	00560030	6	
251	00560030	6	
501	00560030	6	
152	00560031	6	
251	00560031	6	
501	00560031	6	
152	00560032	6	
251	00560032	6	
501	00560032	6	
152	00560033	6	
251	00560033	6	
501	00560033	6	
152	00560034	6	
251	00560034	6	
501	00560034	6	
152	00560035	6	
251	00560035	6	
501	00560035	6	
152	00560053	6	
251	00560053	6	
501	00560053	6	
152	00560054	6	
251	00560054	6	
501	00560054	6	
152	00560055	6	
251	00560055	6	
501	00560055	6	
152	00560056	6	
251	00560056	6	
501	00560056	6	
152	00560076	6	
251	00560076	6	
501	00560076	6	
152	00560077	6	
251	00560077	6	
501	00560077	6	
152	00560078	6	
251	00560078	6	
501	00560078	6	
152	00560079	6	
251	00560079	6	
501	00560079	6	
152	00560080	6	
251	00560080	6	
501	00560080	6	
152	00560089	6	
251	00560089	6	
501	00560089	6	
152	00560090	6	
251	00560090	6	
501	00560090	6	
152	00560091	6	
251	00560091	6	
501	00560091	6	
152	00560092	6	
251	00560092	6	
501	00560092	6	
152	00560093	6	
251	00560093	6	
501	00560093	6	
152	00560103	6	
251	00560103	6	
501	00560103	6	
152	00560104	6	
251	00560104	6	
501	00560104	6	
152	00560105	6	
251	00560105	6	
501	00560105	6	
152	00560106	6	
251	00560106	6	
501	00560106	6	
152	00560107	6	
251	00560107	6	
501	00560107	6	
152	00560117	6	
251	00560117	6	
501	00560117	6	
152	00560118	6	
251	00560118	6	
501	00560118	6	
152	00560119	6	
251	00560119	6	
501	00560119	6	
152	00560120	6	
251	00560120	6	
501	00560120	6	
152	00560121	6	
251	00560121	6	
501	00560121	6	
152	00560131	6	
251	00560131	6	
501	00560131	6	
152	00560132	6	
251	00560132	6	
501	00560132	6	
152	00560133	6	
251	00560133	6	
501	00560133	6	
152	00560134	6	
251	00560134	6	
501	00560134	6	
152	00560135	6	
251	00560135	6	
501	00560135	6	
